0,1,2,3,4,5
9.403631081670042,-2.907163085653951,-2.9657598755311674,-2.709250813684353,-5.1,-5.185499999999999
0.0,0.0,0.0,0.0,0.0,0.0
-5.874672477129501,-6.923891516903238,-6.638300970657396,-6.702255330124448,-10.073412522932387,-10.153750399559016
0.22105195958775714,-5.476725409350688,-5.379077553300969,-5.563043852509048,-10.071868380933285,-10.159005770619983
-0.7682951897523189,-6.581723925852075,-6.475363082859874,-6.542560923397969,-10.082026415684355,-10.184036789983313
-5.268421667684002,-5.417277532535905,2.695727437888757,-5.18135915387711,-5.1,-5.185499999999999
0.0,0.0,0.0,0.0,0.0,0.0
-4.994724896761228,-5.068988761344468,2.059381318248701,-5.264814307710786,-5.1,-5.185499999999999
-3.96332323624298,-4.243840296154866,4.37279457255335,-3.9596775659689394,-5.1,-5.185499999999999
0.6620980203620874,-5.826480755718684,-5.8338826126429195,-5.989865728986296,-10.071451645675266,-10.160570759704349
-2.4357624583948656,-7.380309704001515,-7.352051243288174,-7.488915889108012,-10.087845573527211,-10.164129615665852
0.0,0.0,0.0,0.0,0.0,0.0
-0.7400220677652708,-7.344606024919833,-7.191686851637704,-7.4922308269158915,-10.0914668603192,-10.159934295947767
-1.4163469659163241,-6.533065477713684,-6.229679196215318,-6.322570727078793,-10.077712731383997,-10.165674716166075
-2.3616277576457296,-5.069453968349447,-4.798962851673507,-5.112261431466544,-5.1,-5.185499999999999
-1.6488841772084646,-6.208655421507801,-5.976158509309945,-5.938659922263758,-10.088277916742332,-10.163430936705412
0.0,0.0,0.0,0.0,0.0,0.0
-1.8332056696686616,-2.913884173430576,-2.7062498996917776,-3.0386963112328074,-5.1,-5.185499999999999
-0.5954999999999999,-0.51,-0.5954999999999999,-0.51,-5.1,-5.185499999999999
-2.7668344553015145,-2.915136703927165,-2.878222180457853,-2.9729488078632764,-5.1,-5.185499999999999
-1.8618626148346873,-1.9830354145799998,-1.851163065852187,-2.015100738238875,-5.1,-5.185499999999999
0.0,0.0,0.0,0.0,0.0,0.0
-3.5632690546640378,-6.5972341655640925,-6.652576905529234,-6.62142973691658,-10.092029023193614,-10.162004560003778
0.6432364131828859,-5.9203375071784565,-5.851334755415539,-5.723706525767082,-10.086209119045025,-10.172312943555347
-6.573487066732223,-6.678119530693612,-6.631885673357987,-3.1075758490619596,-10.070053358132874,-10.177015725747234
-4.860483142919179,-4.777202028469629,3.852311820973601,-4.8270660467459265,-5.1,-5.185499999999999
0.0,0.0,0.0,0.0,0.0,0.0
-4.644728971005072,-4.717027098596581,3.482487652738404,-4.626624697993837,-5.1,-5.185499999999999
-3.6669930531501613,-3.3945559098072278,7.786814038478626,-3.5626936857986427,-5.1,-5.185499999999999
0.42848869624209446,-5.969001614253267,-6.0705439296910555,-6.018449408499896,-10.084125033183406,-10.160348161038383
-3.721465141072492,-7.30816697284975,-7.210293683234437,-7.222204156602252,-10.070402617281916,-10.18741234849759
0.0,0.0,0.0,0.0,0.0,0.0
-7.3848343277569946,-7.411809914457825,-7.45513412636323,-3.79650010407679,-10.078778440907046,-10.16601327861586
0.3939039889806598,-6.229032927637707,-6.03365792832935,-6.044968850722483,-10.072546761044284,-10.159649728135715
2.8399080333670246,-4.698055516263195,-4.576405063448535,-4.6860233816228245,-5.1,-5.185499999999999
-3.6219263705994167,-5.931892283849208,-5.876904096295638,-5.863642577332608,-10.078546157928601,-10.163412028336635
0.0,0.0,0.0,0.0,0.0,0.0
7.841680067433196,-2.962187768155874,-3.273211727916518,-3.005422126824141,-5.1,-5.185499999999999
-0.5954999999999999,-0.51,17.999999999999993,-0.3,-5.1,-5.185499999999999
-3.0456701114542826,-3.392161167386353,-3.3609539699155384,-3.0417991661742176,-5.1,-5.185499999999999
-1.8469958416499996,-2.0153609039445,-1.8807731444326778,-2.0310616219726874,-5.1,-5.185499999999999
0.0,0.0,0.0,0.0,0.0,0.0
-6.933428612244153,-6.890046725950067,-7.011717127490784,-6.862338853558454,-10.07734715295723,-10.154321139525578
-5.944248600939451,-6.233021360486232,-6.126194524335002,-3.3201299228425936,-10.094317499999999,-10.164739336813316
-6.834120638682116,-6.938762787432341,-6.997754101865363,-5.9986462563265315,-10.083717561530609,-10.183232884991568
-4.302692932242555,-4.610289997054745,-4.307413073411897,-4.387435577233185,4.969535608259678,-5.185499999999999
0.0,0.0,0.0,0.0,0.0,0.0
-4.3241952281911775,-4.198505538064605,-4.232973015709527,-4.16011280935328,5.019530106413516,-5.185499999999999
-3.032977547255038,-2.961841842545464,-2.908467671391954,-2.8974433884300375,9.403602265185246,-5.185499999999999
-1.0564540359841654,-6.222007232129622,-6.302248142566691,-6.103898980814059,-10.081645043148733,-10.192580708034734
-7.270572738121357,-7.329257675665932,-7.475016962656265,-6.179614396354361,-10.093705265444035,-10.155009444635688
0.0,0.0,0.0,0.0,0.0,0.0
-5.538629543549089,-7.652885033394475,-7.734385146887969,-7.530091654148609,-10.083529863822346,-10.156687398429602
-6.186247199998565,-6.245950926932101,-6.4065215453854965,-3.214762566643236,-10.094317499999999,-10.164621989166328
0.6230321189682658,-4.693927581812316,-4.745781040243111,-4.755656045597724,-5.1,-5.185499999999999
-2.3814164698839906,-6.200561057130173,-5.959094920238055,-5.899132781960458,-10.080689447954146,-10.181967820783566
0.0,0.0,0.0,0.0,0.0,0.0
-3.5542439631373206,-3.7770164784152214,-3.8211337503327676,6.362213870852499,-5.1,-3.8556959543170444
0.5372125499999996,-0.51,-0.51,-0.3,-5.1,19.999999999999996
6.458298376186886,-3.7652433464768555,-3.7910490013549936,-3.506249949093679,-5.1,-3.8483459721089
10.951225901190595,1.1077657899533522,-2.4849102190048122,-2.2648408314962256,-5.1,-2.3142242650468217
0.0,0.0,0.0,0.0,0.0,0.0
-4.564328176268023,3.9477281613934467,-4.717636518090773,-4.759007984834619,-5.1,-5.185499999999999
-3.267698941017451,9.40367562499998,-3.1599153900233192,-3.380403994308854,-5.1,-5.185499999999999
-4.442055006568592,5.202852805970918,-4.444183847355902,-4.244494846960722,-5.1,-5.185499999999999
-7.105369674880408,-6.964148365673506,-4.192782104086401,-6.982658658921041,-10.08114885311061,-10.179443337458178
0.0,0.0,0.0,0.0,0.0,0.0
-7.227778574163706,-7.370870719900499,-2.946370070609896,-7.377319037085048,-10.082020927436929,-10.153625605801532
-6.008972521639378,-5.983608111593471,0.005878663568498102,-5.873872786795549,-10.07072666090477,-10.155097254622712
6.109715385393209,-4.290461273973187,-4.416346336438285,-4.243393814833384,-5.1,-5.185499999999999
1.6138691263383196,-5.916370564959139,-5.90553390732589,-6.027145612322039,-10.074834545890369,-10.1566131940802
0.0,0.0,0.0,0.0,0.0,0.0
2.653984090881768,-6.21535349503321,-6.146126470598707,-6.191691420814298,-10.092918208310747,-10.182279016889938
-6.86916811022663,-6.998938252396864,-3.2480362404537555,-6.896287781536468,-10.07319348023094,-10.172904115276465
-0.0701049411286021,-5.764036967409513,-5.615521237465018,-5.900103767026645,-10.077348338619526,-10.154023354445366
-3.904513885734346,-6.509083920767926,-6.582557700840969,-6.616686265893634,-10.07885072120558,-10.160005086471358
0.0,0.0,0.0,0.0,0.0,0.0
-0.5954999999999999,17.999999999999993,-0.6553499999999999,-0.51,-5.1,-5.185499999999999
-2.8581666597444175,-2.8411469076338234,7.933491843749979,-3.002636650451481,-5.1,-5.185499999999999
14.294999999999986,-1.5008539047,-1.5365555818124998,-1.5199240724999998,-5.1,-5.185499999999999
-1.125648581573047,-2.6069414551397836,-2.624271837073275,-2.9564490733257762,-5.1,-5.185499999999999
0.0,0.0,0.0,0.0,0.0,0.0
-4.966736561866483,2.7520036886622923,-5.211586882170782,-4.879883353275536,-5.1,-5.185499999999999
-3.609952274490919,-3.4978568919755513,-3.4530676293059996,2.6912155884033897,-5.1,-5.185499999999999
-4.652690916562469,-0.03246594826268434,-4.660525902447326,-4.641128879406268,-5.1,-5.185499999999999
-1.5104161450995701,-7.06711410617801,-7.018113823318787,-6.934982810838552,-10.077172234153691,-10.17182733333123
0.0,0.0,0.0,0.0,0.0,0.0
-1.5180557832119599,-6.940682374373125,-6.941328053476484,-7.1125697580244776,-10.072601259523125,-10.161638638084717
1.3981918436848482,-5.5964148908676,-5.894588950675491,-5.783743112541827,-10.070825871865356,-10.165663917614042
4.942863192950259,-4.50179726237829,-4.79853024359877,-4.544043407126537,-5.1,-7.364878152917424
-6.008159739217523,-6.18936827601493,-6.235762205680227,0.2008901418537924,-10.094317499999999,-10.158302261066767
0.0,0.0,0.0,0.0,0.0,0.0
1.5397963336973974,-6.356128853310137,-6.218100019857084,-6.276153500086646,-10.094317499999999,-10.162606867276144
0.4813119793709587,-6.685039889952895,-6.692615401357746,-6.695378481108162,-10.07467129816128,-10.159901358444184
2.626082534385243,-5.474438896223705,-5.45098165941424,-5.485644360782934,-10.094317499999999,-10.170550797386404
0.372913317141309,-6.516008442291532,-6.653427226570797,-6.400757084741008,-10.07683188766422,-10.197158809495273
0.0,0.0,0.0,0.0,0.0,0.0
-0.9455197499999999,-0.47775000000000006,-1.0313625,16.099999999999987,-5.1,-5.185499999999999
9.40367562499998,-2.7246572903952266,-2.4667789087580942,-2.401043197971598,-5.1,-5.185499999999999
2.6605349429999956,-1.8956645535788175,-2.014939306292719,-1.73068005722625,-5.1,-5.185499999999999
10.951234366567036,-2.401122901903601,-2.485806382932985,-2.495152872637547,-5.1,-5.185499999999999
0.0,0.0,0.0,0.0,0.0,0.0
-1.171770449678105,-6.3990293799937525,-6.301970865441216,-6.24535859287514,-10.078110924776595,-10.165602373176242
3.512970386449701,-5.0163296300149955,-5.154063983914209,-5.107475254038269,-5.1,-5.185499999999999
0.43902045913539106,-6.253387870536517,-6.18740279990914,-6.310610704514304,-10.092544029569614,-10.16792825957254
-5.790375764525739,0.958034243640133,-5.464329096717051,-5.4581540737632155,-10.07050021035174,-10.16720088321064
0.0,0.0,0.0,0.0,0.0,0.0
-5.582565300106439,-5.300011295030231,1.1566916990040323,-5.55093672352824,-10.090670993542695,-10.16374247437198
-4.554226274261887,-4.329522419053776,0.6662035486974502,-4.314978333870717,-5.1,-5.185499999999999
3.6209081046614884,-5.444282261995841,-5.624670921486076,-5.717864184860257,-10.08460530187626,-10.183977383386045
-0.613506291015001,-6.945597741482469,-6.865181250294981,-6.952191076048695,-10.07040926891272,-10.192921238238904
0.0,0.0,0.0,0.0,0.0,0.0
0.4444529044740936,-7.058006909883096,-6.996043873875667,-7.032235359571835,-10.072309564827755,-10.188728070005668
-5.905643673061532,-6.0173126568522,1.4974940057796318,-5.8909951787060715,-10.078302711077656,-10.158295526306512
-4.617854241553505,-4.797138638777038,2.9811536778939147,-4.757205786556534,-5.1,-5.185499999999999
-5.775648498903543,-5.872547758374801,1.0283649422968044,-5.827238932821621,-10.087660125651885,-10.172977706394857
0.0,0.0,0.0,0.0,0.0,0.0
10.94564094431009,-2.432661996697251,-2.259427814660928,-2.472465295335366,-6.739717499999999,-5.185499999999999
-0.9455197499999999,-0.7424999999999999,14.294999999999986,-1.0313625,-5.1,-5.185499999999999
-1.4539074327174575,-2.5757016641776476,-2.455622558772754,-2.505296056703422,-5.1,-5.185499999999999
1.0353313635486985,-1.5668575554375,-1.6383534676874998,-1.5318641474999999,-5.1,-5.185499999999999
0.0,0.0,0.0,0.0,0.0,0.0
-1.5056366918411903,-6.540263610926539,-6.435913902539388,-6.361040181082201,-10.084264038777752,-10.167806796010549
2.734621763873795,-5.549625431444659,-5.435819404294487,-5.357471350638632,-10.077674793780483,-10.161978928703494
-0.564418452891207,-6.549288062203037,-6.5082722390974155,-6.455978031821399,-10.075618571574058,-10.195698391859969
-5.409496153710525,-5.176993554176488,2.5738684170520125,-5.132270179476724,-10.070367382483747,-5.185499999999999
0.0,0.0,0.0,0.0,0.0,0.0
-5.196687469786442,2.118767093518278,-4.95492738074942,-4.950920278342926,-5.1,-5.185499999999999
-3.8403415932975755,-3.8659793599930294,5.982245917568823,-4.051848591811538,-5.1,-5.185499999999999
2.626620670888483,-5.752554571944626,-5.755159219133995,-5.588525907895186,-10.094317499999999,-10.154246387856972
-1.5940720929461987,-7.003878088439688,-7.043005732008389,-7.08594042280261,-10.08402906671509,-10.172134403345375
0.0,0.0,0.0,0.0,0.0,0.0
-7.22593049722444,-7.263964964565573,-7.106544597173395,-2.9646868700077764,-10.075133628939973,-10.161336841538695
2.706161718779315,-5.799994324167145,-5.758526491232543,-5.812055065080044,-10.071540775991558,-10.178482160009391
5.204151303580704,-4.332712594959418,-4.289523887428545,-4.482142093799977,-5.1,-5.185499999999999
2.553589388022936,-5.56426076707988,-5.562310147508461,-5.486836019089052,-10.070174885234032,-10.165192493894367
0.0,0.0,0.0,0.0,0.0,0.0
-2.607094869692479,-2.7062714215211527,-2.81310424371596,9.371972261369057,-5.1,-5.185499999999999
-0.5954999999999999,16.099999999999987,-0.5954999999999999,-0.6553499999999999,-5.1,-5.185499999999999
9.40055991422978,-2.693432849904848,-2.9722778057752457,-2.714010261053511,-5.1,-5.185499999999999
14.294999939266864,-1.4193237851249998,-1.57650327,-1.5377841526875,-5.1,-5.185499999999999
0.0,0.0,0.0,0.0,0.0,0.0
-6.6219869280236745,-6.738049839275418,-6.942665602313115,-3.057247217370038,-10.089595367316871,-10.180750551435734
-5.6298037674803005,-5.825107063985693,-5.8604637456044175,-0.03317955706152809,-7.609423667413552,-10.165190741855769
-6.771774134757744,-6.6903713337206465,-6.942640716628405,-3.0547457353805454,-10.076869748047763,-10.183452976079142
-5.055765545390064,3.6975606846952536,-5.074055570455201,-4.795742189668596,-5.1,-5.185499999999999
0.0,0.0,0.0,0.0,0.0,0.0
-4.76082862777297,3.5206477570602193,-5.094731450916297,-4.716094650091279,-5.1,-5.185499999999999
-3.6426671561273647,7.933088120858203,-3.797721597012253,-3.7233282426345724,-5.1,-5.185499999999999
1.4443893983958698,-5.805685445020181,-5.838199480398278,-5.871601674119522,-10.084580352291123,-10.1837939610671
-7.2290689570141575,-7.27912395887595,-7.266774269653751,-4.904740861251177,-10.083499748172649,-10.158210039904509
0.0,0.0,0.0,0.0,0.0,0.0
-2.3042279145063334,-7.341522305236664,-7.3871211122319185,-7.356826797018313,-10.076091874883167,-10.190901923861253
-2.3898454782671976,-5.91959377624507,-5.929402882560834,-5.800354803395101,-10.084736088690839,-10.183634004437495
3.5240297854535254,-4.637114796116556,-4.6620292882925565,-4.374316188374461,-5.1,-5.185499999999999
-5.565914186432213,-5.65458687875437,-5.852034021910365,1.2321505832361592,-10.073495457500501,-10.176854171113288
0.0,0.0,0.0,0.0,0.0,0.0
-3.0341497703883444,-3.3401822684311826,-3.0400592354159746,-3.1417539910602765,-5.1,-5.185499999999999
-0.5954999999999999,7.9721009999999985,-0.51,-0.6553499999999999,-5.1,-5.185499999999999
-3.0993417893555497,-3.1134415417327967,-3.4378283482638707,7.911721232911618,-5.1,-5.185499999999999
-1.58655324,-1.74131755084125,-1.52815011406875,12.580248801442838,-5.1,-5.185499999999999
0.0,0.0,0.0,0.0,0.0,0.0
-5.271369398736642,2.694808526273213,-5.081138430673622,-5.083588286034681,-5.1,-5.185499999999999
-3.660494681785441,7.933491843749979,-3.683613070635461,-3.8242305663200193,-5.1,-5.185499999999999
-4.799241794711784,3.9274345320199533,-4.935147813732803,-5.095329867902815,-5.1,-5.185499999999999
-7.196977496527115,-7.0164409128859315,-1.5049510979910414,-7.058043567374162,-10.092482384942262,-10.157425726419827
0.0,0.0,0.0,0.0,0.0,0.0
-7.088138180335347,-7.071593781038471,-1.4948568190009381,-6.94307029571633,-10.071935895594397,-10.156957557261686
-5.8156710671219285,-5.870196424525195,1.2804794364629417,-5.881330055692144,-10.07420170903906,-10.174159846677222
7.93349184275979,-3.9938965863422156,-4.058693872282263,-4.2579949754455715,-5.1,-5.185499999999999
2.752003691057756,-5.655554480506145,-5.431009367792985,-5.462790222836057,-10.070848248951211,-10.155206634231185
0.0,0.0,0.0,0.0,0.0,0.0
3.946532722939168,-5.6646825228299695,-5.604897725438731,-5.844203507942273,-10.071362075332498,-10.162619190809925
-6.710340966528923,-6.709504833158184,0.5205567900890321,-6.984279740699663,-10.075023162171163,-10.193439593432203
-5.728060376567859,-5.573050198794185,2.7466601083349933,-5.575418695582965,-10.09567014857836,-7.572512606397535
-6.359319476764631,-6.436969985624124,0.4915258890050677,-6.652212133929189,-10.073112316567578,-10.15489955547014
0.0,0.0,0.0,0.0,0.0,0.0
-1.0337984999999998,16.099999999999987,-1.1366984999999998,-1.0484197499999999,-5.1,-5.185499999999999
-2.5112525428364307,-2.6162000139744763,9.40367562499998,-2.492741945057901,-5.1,-5.185499999999999
16.099999999999987,-1.2598993188749998,-1.27260352875,-1.0313625,-5.1,-2.0413500000000036
-2.4470891232472676,-2.49202733303962,10.951237357776904,-2.4981993407493643,-5.1,-5.185499999999999
0.0,0.0,0.0,0.0,0.0,0.0
-5.467695030850928,1.6144034763298527,-5.583831205236631,-5.381501342934949,-10.082280725334552,-10.161700466560553
-3.9958750416854913,-3.9905838500091466,-4.183913930450478,6.536817251562477,-5.1,-5.185499999999999
-5.199262619514485,-5.178945097838025,-5.4872074445897905,2.6936275172732467,-10.07844587747737,-5.185499999999999
-6.584362017625096,-6.653368729493521,-0.4935056299015296,-6.6636049436602205,-10.094317499999999,-10.16121570780432
0.0,0.0,0.0,0.0,0.0,0.0
-6.518505850334946,-6.539675751503606,-0.5337736368836512,-6.710744644813046,-10.082913088986087,-10.173927566847656
-5.336348410789468,-5.330254548983267,2.683435519835749,-5.44347779705408,-10.079171273884793,-10.15592372113669
-4.5524709926117275,-4.5047806287000975,-4.519965547662643,6.536817221075984,-5.1,-5.185499999999999
-5.988339830461343,-6.098198543824683,-6.233438341944874,1.614403506032296,-10.090551441342257,-10.16744873874776
0.0,0.0,0.0,0.0,0.0,0.0
-6.268957328163996,-6.210644705885884,-6.198770828274375,2.7414337781512708,-10.070832910939176,-10.163892498709899
-6.4277197104587795,-6.28697632574222,1.5463741412931356,-6.4672281279546855,-10.07994031556711,-10.159496724542656
-5.215866114215991,-5.152816434127488,3.9494685987601064,-5.293624903604605,-5.1,-5.185499999999999
-6.051990748267324,-6.0419574644079725,1.3533084299581106,-6.080772280665266,-10.089530375758066,-10.161924639866372
0.0,0.0,0.0,0.0,0.0,0.0
-1.4561936401875,14.294998502492176,-1.2304703364375,-1.16153625,-5.1,-5.185499999999999
-1.96252578628575,-1.9424542736613655,10.951237499999982,-2.0183177925229243,-5.1,-5.185499999999999
-1.6879778034187498,-1.9677948403952155,-1.8465844760795247,14.294999923628938,-5.1,-5.185499999999999
-1.950377356977,-1.8457519797714372,12.580249999998816,-2.027210794558495,-2.9846287500000046,-5.185499999999999
0.0,0.0,0.0,0.0,0.0,0.0
-5.900765977920326,-5.866412241446707,-6.004778283632889,0.5336780443877118,-10.09004205942041,-10.174891071996445
-4.756930698545952,-4.702565905967849,-4.7030444860152,5.209976388768538,-5.1,-5.185499999999999
-5.80645516540576,-5.919804525159661,-5.737544784430936,1.5205954776896173,-10.07453394701726,-10.15754092668855
-6.016491012931127,-6.022653769871816,0.5190042819711657,-6.239344003904679,-10.09059214760644,-10.159596397275063
0.0,0.0,0.0,0.0,0.0,0.0
-6.10295169697321,0.3245674694822436,-5.937323426745122,-5.9052639358178896,-10.072561224356527,-10.181365888844075
-4.737781203237127,-4.724539674301299,3.9231232132720573,-5.017997177019154,-5.1,-5.185499999999999
-5.072255707452954,-5.0629936935188935,-5.159428506448076,5.209972319107684,-5.1,-5.185499999999999
-6.6490325423541705,-6.643801159171848,-6.579783062893182,0.5336830432831129,-10.071967727502784,-10.176718134449061
0.0,0.0,0.0,0.0,0.0,0.0
-6.724712037737488,-6.761761098178291,-6.695473013664783,1.5645891642789103,-10.074926504619203,-10.185852310030713
-5.870045686182993,-5.76767227269695,2.5283273687522367,-5.930212514222871,-10.077935901418646,-10.169558130897123
-4.749503630248288,-4.786123274352877,5.209976377151407,-4.7399924701835285,-5.1,-5.185499999999999
-5.792910799626458,-5.759237007339131,2.246484642714245,-5.646391010741119,-10.086803084372628,-10.17298807002572
0.0,0.0,0.0,0.0,0.0,0.0
-1.7551725908249998,-1.7444679491846249,-1.7425202249891671,12.580224392616401,-2.9846389821480743,-5.185499999999999
-1.4561936401875,12.580249999999984,-1.35976489125,-1.3483297993124999,-5.1,-5.185499999999999
-2.0516167381385624,-2.021424965610164,-2.150003644034371,12.580248407443207,-5.1,-5.185499999999999
-1.4764917676875,-1.5617233231874998,14.294999999999954,-1.3802883003721875,-5.1,-5.185499999999999
0.0,0.0,0.0,0.0,0.0,0.0
-6.417893684623275,-6.230396064314047,-6.344220587501338,-0.4931731630092836,-10.093972328278124,-10.153926263401894
-5.366267324727389,-5.368196289088593,-5.3362678953273806,3.949477393004569,-10.078226721271783,-5.185499999999999
-6.1822505580600895,-6.1531613768558735,-6.303905196614159,0.4339032177307161,-10.081074741350566,-10.193918353262747
-5.773040434916471,1.5414608649031243,-5.606689394159823,-5.770925010056312,-10.090849949661926,-7.136911828026435
0.0,0.0,0.0,0.0,0.0,0.0
-5.60837165301093,0.7441616714067993,-5.50885766697763,-5.782585426510334,-10.087788329545077,-10.170418493595673
-4.2784954695328565,-4.084876405945891,5.201688188182939,-4.377890575158444,-5.1,-5.185499999999999
-5.455058486862317,-5.396413274617123,-5.535244462265172,3.9493778940227995,-10.07897793221521,-10.16015810394846
-7.004656493050791,-6.978921692632236,-6.882595714814791,-0.4930299354393568,-10.087957149752015,-10.154240896102795
0.0,0.0,0.0,0.0,0.0,0.0
-7.269148564977386,-7.095456740385457,-7.191224804503429,0.47102495169103836,-10.088846614423653,-10.164826240747448
3.566855755951924,-5.462642530939264,-5.3671476242462965,-5.3693986839381775,-10.087720818443135,-10.159262016939481
6.536817251550965,-4.105302298879815,-4.115299310079002,-4.325446245125741,-5.1,-5.185499999999999
3.5421889704076834,-5.21708191991841,-5.2746877708420925,-5.34173638299662,-10.077244933048853,-5.185499999999999
0.0,0.0,0.0,0.0,0.0,0.0
-2.5477175064246134,-2.599671784369381,-2.602141629939799,10.94385266643608,-5.1,-5.185499999999999
-1.2169779993721874,14.294999999999986,-1.0732575,-1.1785934999999998,-5.1,-5.185499999999999
-2.5223880643007868,-2.516691631939313,-2.6575312791363555,10.95122120188928,-5.1,-5.185499999999999
16.099999999999987,-1.1971491374999998,-1.1903995537499998,-0.9992208037499999,-1.9815000000000036,-5.185499999999999
0.0,0.0,0.0,0.0,0.0,0.0
-6.557150238379832,-5.483692306316632,-6.59555254994152,-6.580582594310857,-10.079253237749672,-10.16209761868418
-5.533974645919461,-5.561591328007581,-5.50080292938863,1.5304313947434345,-10.073723653421993,-10.162288290403232
-6.520085650491156,-6.637804131191804,-6.623970047469168,-0.5946199469184313,-10.105019221325234,-6.715349999999999
-5.3289235067569685,1.067757982259602,-5.5201130848827615,-5.488246920567819,-10.613040660151322,-10.1705051918647
0.0,0.0,0.0,0.0,0.0,0.0
-5.247074080817483,2.3417277091865776,-5.498973006603814,-5.337592639541619,-10.073299402012674,-5.185499999999999
-4.025116748039291,6.534657601544009,-3.8459499733509124,-4.016670768517861,-5.1,-5.185499999999999
-5.732600833001751,-5.688184715629852,-5.8330834273448735,2.7433933942630593,-10.073462858862957,-10.18146145947102
-7.180505468789505,-7.036733269655318,-7.324537073651844,-1.7445120980975615,-10.07083396225616,-10.160651081995102
0.0,0.0,0.0,0.0,0.0,0.0
-7.31762038562212,-7.40110668220252,-7.449752508362947,-0.536841883069823,-10.072461501578559,-10.163008981389353
1.944294615077412,-5.486612195792462,-5.508550105686574,-5.364363697367083,-10.077961795362667,-10.160247977576331
-4.012803359693107,-4.244390824642429,-4.242407005821516,5.154136623206038,-5.1,-5.185499999999999
-5.213512996729304,-5.312796420545581,-5.493520458223584,1.1310421970109554,-10.072483561699134,-5.185499999999999
0.0,0.0,0.0,0.0,0.0,0.0
-2.9415327432517895,-2.964184698948771,-2.982804582415416,-2.547138867222828,-5.1,-5.185499999999999
-1.21446938656875,-0.9651,-1.0313625,-1.16632425,-5.1,-5.185499999999999
